"여자","경상북도","　20~24","미혼",148,8039,13051,39101,698,33
"여자","경상북도","　20~24","유배우",103,1022,404,279,11,2
"여자","경상북도","　25~29","미혼",143,6183,11261,23342,1941,341
"여자","경상북도","　25~29","유배우",358,4183,4607,4254,269,18
"여자","경상북도","　30~34","미혼",225,3944,5277,9720,1186,230
"여자","경상북도","　30~34","유배우",828,7153,10854,13988,1582,181
"여자","경상북도","　35~39","미혼",295,4231,3946,4858,635,186
"여자","경상북도","　35~39","유배우",903,14424,19670,19118,2670,299
"여자","경상북도","　40~44","미혼",293,3515,2636,2897,476,133
"여자","경상북도","　40~44","유배우",618,22010,21872,17160,2587,439
"여자","경상북도","　45~49","미혼",312,3612,1400,1909,466,159
"여자","경상북도","　45~49","유배우",1531,39436,17445,15670,2245,407
"여자","경상북도","　50~54","미혼",322,2439,594,1071,180,159
"여자","경상북도","　50~54","유배우",5619,51167,11582,13624,2030,430
"여자","경상북도","　55~59","미혼",392,1533,281,650,177,89
"여자","경상북도","　55~59","유배우",16561,50679,6950,9685,1475,217
"여자","경상북도","　60~64","미혼",422,1218,150,314,118,59
"여자","경상북도","　60~64","유배우",23779,44656,3433,4370,764,164
"여자","경상북도","　65~69","미혼",314,654,47,138,48,26
"여자","경상북도","　65~69","유배우",16500,19131,1291,1898,283,47
"여자","경상북도","　70~74","미혼",181,155,50,36,7,-
"여자","경상북도","　70~74","유배우",8028,5357,466,788,58,12
"여자","경상북도","　75~79","미혼",75,107,16,25,8,-
"여자","경상북도","　75~79","유배우",3390,1863,142,309,17,10
"여자","경상북도","　80~84","미혼",17,71,6,12,-,-
"여자","경상북도","　80~84","유배우",1222,712,47,66,7,-
"여자","경상북도","　85세이상","미혼",3,26,1,2,2,1
"여자","경상북도","　85세이상","유배우",253,142,14,21,4,-
"여자","경상남도","　15~19","미혼",11344,46627,3574,10448,-,-
"여자","경상남도","　15~19","유배우",2,30,5,9,-,-
"여자","경상남도","　20~24","미혼",244,9955,16449,47723,630,6
"여자","경상남도","　20~24","유배우",46,993,463,308,1,-
"여자","경상남도","　25~29","미혼",194,6233,14868,37181,2401,237
"여자","경상남도","　25~29","유배우",339,3700,5945,6726,429,43
"여자","경상남도","　30~34","미혼",225,3968,6913,16178,1538,231
"여자","경상남도","　30~34","유배우",909,7566,14264,22255,2155,258
"여자","경상남도","　35~39","미혼",297,4677,4641,7514,1058,159
"여자","경상남도","　35~39","유배우",1007,17776,27721,33283,4546,543
"여자","경상남도","　40~44","미혼",306,4487,2903,4097,824,198
"여자","경상남도","　40~44","유배우",745,32104,29146,29375,4331,729
"여자","경상남도","　45~49","미혼",269,4219,1731,2443,535,214
"여자","경상남도","　45~49","유배우",1613,56807,21667,24792,3363,767
"여자","경상남도","　50~54","미혼",347,2977,722,1412,397,90
"여자","경상남도","　50~54","유배우",6309,69780,14361,19110,3050,728
"여자","경상남도","　55~59","미혼",393,1920,369,821,153,73
"여자","경상남도","　55~59","유배우",17763,64911,7720,11866,2089,469
"여자","경상남도","　60~64","미혼",379,1469,171,396,153,50
"여자","경상남도","　60~64","유배우",26512,52454,3970,5407,958,215
"여자","경상남도","　65~69","미혼",321,840,105,195,52,15
"여자","경상남도","　65~69","유배우",18281,22607,1454,2215,307,98
"여자","경상남도","　70~74","미혼",235,202,33,80,17,5
"여자","경상남도","　70~74","유배우",9415,7070,549,1159,63,29
"여자","경상남도","　75~79","미혼",140,56,9,32,7,-
"여자","경상남도","　75~79","유배우",4436,2493,190,344,19,1
"여자","경상남도","　80~84","미혼",34,29,-,15,-,-
"여자","경상남도","　80~84","유배우",1080,884,69,145,21,-
"여자","경상남도","　85세이상","미혼",18,15,-,6,-,-
"여자","경상남도","　85세이상","유배우",234,202,1,18,1,-
"여자","제주특별자치도","　15~19","미혼",2366,10491,994,1590,-,-
"여자","제주특별자치도","　15~19","유배우",-,11,6,-,-,-
"여자","제주특별자치도","　20~24","미혼",25,2178,4412,9575,127,1
"여자","제주특별자치도","　20~24","유배우",16,290,183,103,-,-
"여자","제주특별자치도","　25~29","미혼",75,1416,3787,7972,526,51
"여자","제주특별자치도","　25~29","유배우",115,919,1651,1640,104,1
"여자","제주특별자치도","　30~34","미혼",30,779,2048,3353,459,40
"여자","제주특별자치도","　30~34","유배우",139,1368,3422,3880,545,27
"여자","제주특별자치도","　35~39","미혼",44,1103,1424,2134,325,82
"여자","제주특별자치도","　35~39","유배우",210,2325,5983,6593,1017,246
"여자","제주특별자치도","　40~44","미혼",96,1074,1056,1305,395,50
"여자","제주특별자치도","　40~44","유배우",158,4211,6298,6378,1128,176
"여자","제주특별자치도","　45~49","미혼",52,1186,604,877,158,56
"여자","제주특별자치도","　45~49","유배우",306,8016,5499,5839,974,284
"여자","제주특별자치도","　50~54","미혼",112,1071,219,604,182,74
"여자","제주특별자치도","　50~54","유배우",684,9896,3278,4724,630,201
"여자","제주특별자치도","　55~59","미혼",101,509,140,276,64,39
"여자","제주특별자치도","　55~59","유배우",2107,10036,1723,3119,737,66
"여자","제주특별자치도","　60~64","미혼",123,315,50,75,59,-
"여자","제주특별자치도","　60~64","유배우",3639,8736,975,1446,404,54
"여자","제주특별자치도","　65~69","미혼",40,248,24,48,12,12
"여자","제주특별자치도","　65~69","유배우",2380,4076,389,790,121,3
"여자","제주특별자치도","　70~74","미혼",20,71,-,37,-,1
"여자","제주특별자치도","　70~74","유배우",1643,1599,169,414,37,19
"여자","제주특별자치도","　75~79","미혼",50,8,-,-,3,-
"여자","제주특별자치도","　75~79","유배우",833,635,35,144,-,-
"여자","제주특별자치도","　80~84","미혼",2,1,6,6,-,-
"여자","제주특별자치도","　80~84","유배우",242,168,25,80,1,-
"여자","제주특별자치도","　85세이상","유배우",126,39,19,14,-,-
"남자","서울특별시","　15~19","미혼",30852,133189,10349,28717,-,-
"남자","서울특별시","　15~19","유배우",-,10,-,-,-,-
"남자","서울특별시","　20~24","미혼",1116,57937,55696,175624,2434,234
"남자","서울특별시","　20~24","유배우",56,588,221,233,12,3
"남자","서울특별시","　25~29","미혼",1287,60268,68065,215188,21977,5134
"남자","서울특별시","　25~29","유배우",116,3600,3791,8833,1270,257
"남자","서울특별시","　30~34","미혼",953,34015,44357,147758,18492,5446
"남자","서울특별시","　30~34","유배우",246,7602,13741,58201,10515,2887
"남자","서울특별시","　35~39","미혼",1679,36542,32195,76510,9856,2710
"남자","서울특별시","　35~39","유배우",504,19460,30009,110570,24985,6838
"남자","서울특별시","　40~44","미혼",2027,34381,20517,43437,5841,1557
"남자","서울특별시","　40~44","유배우",976,30130,33279,112928,31488,9504
"남자","서울특별시","　45~49","미혼",3361,37749,13583,27826,4114,1170
"남자","서울특별시","　45~49","유배우",2431,58829,34964,113487,37696,13482
"남자","서울특별시","　50~54","미혼",4423,28684,5085,13530,2035,854
"남자","서울특별시","　50~54","유배우",6355,80185,27969,109963,31354,13706
"남자","서울특별시","　55~59","미혼",4433,16532,1910,5829,716,320
"남자","서울특별시","　55~59","유배우",15565,96781,21816,95444,24213,13370
"남자","서울특별시","　60~64","미혼",3270,8909,515,2055,430,138
"남자","서울특별시","　60~64","유배우",30400,111033,17155,70974,19442,10752
"남자","서울특별시","　65~69","미혼",1448,2928,194,765,127,61
"남자","서울특별시","　65~69","유배우",30121,78177,8523,45456,12242,6254
"남자","서울특별시","　70~74","미혼",384,808,36,395,76,76
"남자","서울특별시","　70~74","유배우",26319,54905,4219,32999,6924,3219
"남자","서울특별시","　75~79","미혼",166,331,36,133,41,5
"남자","서울특별시","　75~79","유배우",20170,33441,2423,22841,4363,1840
"남자","서울특별시","　80~84","미혼",42,117,8,51,4,-
"남자","서울특별시","　80~84","유배우",9177,16338,1257,13477,2311,1224
"남자","서울특별시","　85세이상","미혼",17,18,-,20,-,-
"남자","서울특별시","　85세이상","유배우",3528,5406,659,6294,847,513
"남자","부산광역시","　15~19","미혼",10625,46804,3104,13740,-,2
"남자","부산광역시","　15~19","유배우",-,-,5,1,-,-
"남자","부산광역시","　20~24","미혼",389,19121,18690,68713,335,31
"남자","부산광역시","　20~24","유배우",24,202,125,125,4,3
"남자","부산광역시","　25~29","미혼",445,18518,21019,63957,3054,596
"남자","부산광역시","　25~29","유배우",82,1859,1552,2707,216,45
"남자","부산광역시","　30~34","미혼",363,11223,12596,38328,2724,642
"남자","부산광역시","　30~34","유배우",112,3607,5384,16559,1689,328
"남자","부산광역시","　35~39","미혼",703,11958,10348,20833,1511,377
"남자","부산광역시","　35~39","유배우",236,9209,14868,33280,4366,1185
"남자","부산광역시","　40~44","미혼",922,14004,8279,13094,944,227
"남자","부산광역시","　40~44","유배우",567,14824,17665,34313,5572,1888
"남자","부산광역시","　45~49","미혼",1569,15344,5388,7889,736,214
"남자","부산광역시","　45~49","유배우",876,27643,16615,32029,6294,2546
"남자","부산광역시","　50~54","미혼",1933,11552,2084,4325,300,95
"남자","부산광역시","　50~54","유배우",2604,37509,13838,33084,5229,2518
"남자","부산광역시","　55~59","미혼",1978,6361,740,1652,118,23
"남자","부산광역시","　55~59","유배우",8555,45798,10982,30285,4817,2740
"남자","부산광역시","　60~64","미혼",1650,3803,278,565,90,56
"남자","부산광역시","　60~64","유배우",17151,53753,9267,20916,4133,2300
"남자","부산광역시","　65~69","미혼",534,1351,42,166,48,15
"남자","부산광역시","　65~69","유배우",19291,37877,3835,11728,2344,1235
"남자","부산광역시","　70~74","미혼",256,312,14,98,45,4
"남자","부산광역시","　70~74","유배우",15434,23168,1704,8159,1407,671
"남자","부산광역시","　75~79","미혼",121,121,2,58,1,-
"남자","부산광역시","　75~79","유배우",10534,13425,902,5692,757,407
"남자","부산광역시","　80~84","미혼",12,40,5,25,3,-
"남자","부산광역시","　80~84","유배우",4039,7097,409,3544,398,191
"남자","부산광역시","　85세이상","미혼",2,10,5,12,5,-
"남자","부산광역시","　85세이상","유배우",1479,2161,244,1438,131,67
"남자","대구광역시","　15~19","미혼",9246,39454,3852,10049,-,-
"남자","대구광역시","　15~19","유배우",2,-,-,-,-,-
"남자","대구광역시","　20~24","미혼",293,13915,20904,48589,365,72
"남자","대구광역시","　20~24","유배우",8,178,122,95,1,1
"남자","대구광역시","　25~29","미혼",321,13210,20570,42902,2061,452
"남자","대구광역시","　25~29","유배우",50,1154,1609,2046,146,42
"남자","대구광역시","　30~34","미혼",231,7384,12227,25610,1902,598
"남자","대구광역시","　30~34","유배우",70,2553,5961,11910,1289,288
"남자","대구광역시","　35~39","미혼",452,7359,8874,12810,803,379
"남자","대구광역시","　35~39","유배우",216,5957,13826,22324,3333,794
"남자","대구광역시","　40~44","미혼",577,7744,6954,7651,493,163
"남자","대구광역시","　40~44","유배우",271,10193,17347,24678,4351,1378
"남자","대구광역시","　45~49","미혼",1043,9928,4358,5323,382,86
"남자","대구광역시","　45~49","유배우",696,20874,17889,24072,5103,1850
"남자","대구광역시","　50~54","미혼",1191,6924,1697,2463,188,67
"남자","대구광역시","　50~54","유배우",2006,30683,13454,27092,4301,1734
"남자","대구광역시","　55~59","미혼",1427,3791,539,1157,138,39
"남자","대구광역시","　55~59","유배우",6412,33796,9255,23977,3998,1914
"남자","대구광역시","　60~64","미혼",794,1910,186,318,59,32
"남자","대구광역시","　60~64","유배우",12155,34215,6437,14135,3049,1641
"남자","대구광역시","　65~69","미혼",295,559,52,99,28,15
"남자","대구광역시","　65~69","유배우",11847,21896,2381,6944,1719,973
"남자","대구광역시","　70~74","미혼",85,136,7,43,18,6
"남자","대구광역시","　70~74","유배우",8627,12924,1188,4924,987,455
"남자","대구광역시","　75~79","미혼",45,62,12,35,6,1
"남자","대구광역시","　75~79","유배우",6088,7051,576,3772,496,317
"남자","대구광역시","　80~84","미혼",6,21,8,13,2,-
"남자","대구광역시","　80~84","유배우",2608,4056,257,2474,193,198
"남자","대구광역시","　85세이상","미혼",8,14,-,5,1,-
"남자","대구광역시","　85세이상","유배우",904,1233,171,1090,80,93
"남자","인천광역시","　15~19","미혼",10381,46011,4816,8411,6,3
"남자","인천광역시","　15~19","유배우",-,12,-,-,-,-
"남자","인천광역시","　20~24","미혼",569,22402,23193,43684,352,136
"남자","인천광역시","　20~24","유배우",17,352,147,166,35,25
"남자","인천광역시","　25~29","미혼",609,22874,26249,46259,2814,376
"남자","인천광역시","　25~29","유배우",121,2851,2488,2764,225,64
"남자","인천광역시","　30~34","미혼",343,13553,15546,29590,2129,515
"남자","인천광역시","　30~34","유배우",226,5712,8616,13844,1344,317
"남자","인천광역시","　35~39","미혼",629,13926,10578,14900,1260,267
"남자","인천광역시","　35~39","유배우",463,14151,18089,27070,3979,703
"남자","인천광역시","　40~44","미혼",803,14190,6537,8757,719,88
"남자","인천광역시","　40~44","유배우",491,22100,18740,28975,4792,1252
"남자","인천광역시","　45~49","미혼",1127,15015,3706,5471,493,102
"남자","인천광역시","　45~49","유배우",1184,35545,15973,26275,5426,1568
"남자","인천광역시","　50~54","미혼",1451,10298,1689,2820,305,73
"남자","인천광역시","　50~54","유배우",2648,45064,12843,24376,4186,1284
"남자","인천광역시","　55~59","미혼",1531,5899,571,1178,141,17
"남자","인천광역시","　55~59","유배우",6683,51268,10584,22381,3601,1088
"남자","인천광역시","　60~64","미혼",1093,2718,185,395,70,15
"남자","인천광역시","　60~64","유배우",13135,46973,7429,13661,2746,800
"남자","인천광역시","　65~69","미혼",365,843,32,130,27,1
"남자","인천광역시","　65~69","유배우",11176,25719,2555,6907,1355,363
"남자","인천광역시","　70~74","미혼",158,170,6,35,1,-
"남자","인천광역시","　70~74","유배우",8961,15491,1068,4200,681,240
"남자","인천광역시","　75~79","미혼",27,79,-,36,5,-
"남자","인천광역시","　75~79","유배우",6030,7590,481,2761,358,139
"남자","인천광역시","　80~84","미혼",27,35,-,5,-,1
"남자","인천광역시","　80~84","유배우",2774,3539,209,1684,216,56
"남자","인천광역시","　85세이상","미혼",1,16,-,-,-,-
"남자","인천광역시","　85세이상","유배우",1210,1289,148,661,73,54
"남자","광주광역시","　15~19","미혼",6442,26235,2041,7271,-,-
"남자","광주광역시","　15~19","유배우",-,7,-,-,-,-
"남자","광주광역시","　20~24","미혼",312,9524,10126,35184,330,37
"남자","광주광역시","　20~24","유배우",4,214,82,74,-,1
"남자","광주광역시","　25~29","미혼",216,8991,9110,29025,1511,468
"남자","광주광역시","　25~29","유배우",26,956,969,1493,148,45
"남자","광주광역시","　30~34","미혼",160,5017,5189,15855,1275,413
"남자","광주광역시","　30~34","유배우",98,2017,2820,7468,738,340
"남자","광주광역시","　35~39","미혼",298,5267,4452,9271,575,246
"남자","광주광역시","　35~39","유배우",123,4411,7690,15628,2070,819
"남자","광주광역시","　40~44","미혼",338,4815,3426,6369,412,88
"남자","광주광역시","　40~44","유배우",166,7307,9337,17666,2438,1052
"남자","광주광역시","　45~49","미혼",460,5011,2138,4092,266,104
"남자","광주광역시","　45~49","유배우",350,13210,9551,18418,3045,1368
"남자","광주광역시","　50~54","미혼",544,3599,850,1770,89,74
"남자","광주광역시","　50~54","유배우",1071,18011,7254,18955,2595,1267
"남자","광주광역시","　55~59","미혼",470,1876,266,652,119,46
"남자","광주광역시","　55~59","유배우",2670,18000,4720,15568,2530,1224
"남자","광주광역시","　60~64","미혼",428,1042,105,217,18,-
"남자","광주광역시","　60~64","유배우",4492,17312,3156,10334,2110,1362
"남자","광주광역시","　65~69","미혼",82,356,21,57,16,7
"남자","광주광역시","　65~69","유배우",4465,10935,1296,4728,1281,649
"남자","광주광역시","　70~74","미혼",49,44,-,26,7,-
"남자","광주광역시","　70~74","유배우",4520,7254,837,3281,777,271
"남자","광주광역시","　75~79","미혼",34,37,3,24,-,-
"남자","광주광역시","　75~79","유배우",3242,4242,450,2334,480,148
"남자","광주광역시","　80~84","미혼",4,25,-,10,-,-
"남자","광주광역시","　80~84","유배우",1182,2009,297,1562,214,110
"남자","광주광역시","　85세이상","미혼",-,1,-,-,-,-
"남자","광주광역시","　85세이상","유배우",469,691,114,633,46,18
"남자","대전광역시","　15~19","미혼",6298,26758,2881,7258,-,-
"남자","대전광역시","　15~19","유배우",6,-,-,-,-,-
"남자","대전광역시","　20~24","미혼",177,10226,11404,38434,963,191
"남자","대전광역시","　20~24","유배우",8,181,49,70,8,-
"남자","대전광역시","　25~29","미혼",205,8588,10168,29765,3969,2027
"남자","대전광역시","　25~29","유배우",80,1130,1180,1925,319,143
"남자","대전광역시","　30~34","미혼",241,5015,5570,16969,2647,1531
"남자","대전광역시","　30~34","유배우",51,1919,2927,7834,1841,817
"남자","대전광역시","　35~39","미혼",267,4397,3567,8744,1147,520
"남자","대전광역시","　35~39","유배우",175,4069,6341,15512,3618,1858
"남자","대전광역시","　40~44","미혼",375,4883,2782,5075,696,227
"남자","대전광역시","　40~44","유배우",178,6562,6981,16135,4462,2611
"남자","대전광역시","　45~49","미혼",693,5145,1595,3198,468,172
"남자","대전광역시","　45~49","유배우",551,12726,6883,16542,5029,3544
"남자","대전광역시","　50~54","미혼",473,3647,639,1748,178,83
"남자","대전광역시","　50~54","유배우",959,15838,5602,17546,4708,3269
"남자","대전광역시","　55~59","미혼",576,2003,275,673,39,48
"남자","대전광역시","　55~59","유배우",3063,17328,4240,13943,3800,2857
"남자","대전광역시","　60~64","미혼",419,1207,67,201,43,15
"남자","대전광역시","　60~64","유배우",5581,18168,3259,8441,2737,2425
"남자","대전광역시","　65~69","미혼",119,346,36,86,23,2
"남자","대전광역시","　65~69","유배우",5449,10955,1514,4463,1675,1073
"남자","대전광역시","　70~74","미혼",88,99,1,33,1,5
"남자","대전광역시","　70~74","유배우",3862,7012,713,3084,802,461
"남자","대전광역시","　75~79","미혼",43,29,1,21,22,-
"남자","대전광역시","　75~79","유배우",2959,3795,384,2057,402,270
"남자","대전광역시","　80~84","미혼",10,13,-,9,-,-
"남자","대전광역시","　80~84","유배우",1172,1670,187,1355,209,149
"남자","대전광역시","　85세이상","미혼",1,1,-,7,-,-
"남자","대전광역시","　85세이상","유배우",494,725,90,628,52,52
"남자","울산광역시","　15~19","미혼",4350,19058,1624,3978,-,-
"남자","울산광역시","　15~19","유배우",-,-,5,3,-,-
"남자","울산광역시","　20~24","미혼",136,7770,10835,18846,106,25
"남자","울산광역시","　20~24","유배우",5,102,32,12,4,-
"남자","울산광역시","　25~29","미혼",263,7027,10719,17914,814,473
"남자","울산광역시","　25~29","유배우",23,966,1178,984,39,25
"남자","울산광역시","　30~34","미혼",185,4170,5849,11286,499,230
"남자","울산광역시","　30~34","유배우",20,1905,4152,7032,444,109
"남자","울산광역시","　35~39","미혼",240,3884,4095,5587,379,93
"남자","울산광역시","　35~39","유배우",136,4566,8686,13016,1248,292
"남자","울산광역시","　40~44","미혼",289,4560,2398,3010,197,41
"남자","울산광역시","　40~44","유배우",171,8500,9837,12287,1534,430
"남자","울산광역시","　45~49","미혼",431,4616,1296,1365,127,32
"남자","울산광역시","　45~49","유배우",457,15236,7800,10087,1755,531
"남자","울산광역시","　50~54","미혼",319,3018,442,786,59,4
"남자","울산광역시","　50~54","유배우",784,22026,5984,11200,1663,438
"남자","울산광역시","　55~59","미혼",378,1278,86,250,20,11
"남자","울산광역시","　55~59","유배우",2424,25170,5453,9675,1307,393
"남자","울산광역시","　60~64","미혼",333,819,47,91,19,5
"남자","울산광역시","　60~64","유배우",5402,20926,3009,5386,993,337
"남자","울산광역시","　65~69","미혼",143,230,1,32,14,7
"남자","울산광역시","　65~69","유배우",5665,11527,921,2269,445,159
"남자","울산광역시","　70~74","미혼",25,57,10,-,7,-
"남자","울산광역시","　70~74","유배우",4246,5593,389,1229,256,67
"남자","울산광역시","　75~79","미혼",13,18,-,10,-,-
"남자","울산광역시","　75~79","유배우",2324,2524,143,550,69,12
"남자","울산광역시","　80~84","미혼",5,1,-,-,-,-
"남자","울산광역시","　80~84","유배우",889,1100,48,228,20,9
"남자","울산광역시","　85세이상","미혼",1,-,-,8,-,-
"남자","울산광역시","　85세이상","유배우",226,351,17,120,6,2
"남자","세종특별자치시","　15~19","미혼",1323,6048,709,1312,-,-
"남자","세종특별자치시","　20~24","미혼",35,1341,2069,7283,62,2
"남자","세종특별자치시","　20~24","유배우",-,27,5,12,1,1
"남자","세종특별자치시","　25~29","미혼",10,1160,1279,5897,503,80
"남자","세종특별자치시","　25~29","유배우",54,208,203,636,103,17
"남자","세종특별자치시","　30~34","미혼",16,665,904,3432,591,158
"남자","세종특별자치시","　30~34","유배우",22,475,856,3831,798,315
"남자","세종특별자치시","　35~39","미혼",36,623,534,1625,317,134
"남자","세종특별자치시","　35~39","유배우",32,1011,2200,6935,1900,917
"남자","세종특별자치시","　40~44","미혼",26,708,429,892,188,30
"남자","세종특별자치시","　40~44","유배우",10,1639,2055,7037,2436,1184
"남자","세종특별자치시","　45~49","미혼",57,743,207,507,85,80
"남자","세종특별자치시","　45~49","유배우",90,2464,1857,5885,2335,1177
"남자","세종특별자치시","　50~54","미혼",52,408,97,186,51,24
"남자","세종특별자치시","　50~54","유배우",185,2699,1136,3893,1719,843
"남자","세종특별자치시","　55~59","미혼",87,261,34,121,25,10
"남자","세종특별자치시","　55~59","유배우",462,2647,694,2857,1249,721
"남자","세종특별자치시","　60~64","미혼",57,169,-,35,4,4
"남자","세종특별자치시","　60~64","유배우",738,3018,498,1627,931,508
"남자","세종특별자치시","　65~69","미혼",39,56,10,6,-,2
"남자","세종특별자치시","　65~69","유배우",760,1862,323,799,426,187
"남자","세종특별자치시","　70~74","미혼",10,11,-,-,-,-
"남자","세종특별자치시","　70~74","유배우",586,1108,122,487,140,47
"남자","세종특별자치시","　75~79","미혼",8,1,4,-,-,-
"남자","세종특별자치시","　75~79","유배우",352,475,44,249,63,14
"남자","세종특별자치시","　80~84","유배우",154,250,-,173,11,18
"남자","세종특별자치시","　85세이상","유배우",51,81,20,65,11,3
"남자","경기도","　15~19","미혼",49681,220323,21445,41366,7,4
"남자","경기도","　15~19","유배우",-,27,-,2,-,-
"남자","경기도","　20~24","미혼",1760,90310,99262,224255,1866,248
"남자","경기도","　20~24","유배우",115,1337,487,528,78,78
"남자","경기도","　25~29","미혼",1805,88455,105329,226704,16952,2440
"남자","경기도","　25~29","유배우",369,9821,10737,13825,1371,339
"남자","경기도","　30~34","미혼",1407,50168,61013,140955,14426,3580
"남자","경기도","　30~34","유배우",673,21779,37216,79227,11225,2412
"남자","경기도","　35~39","미혼",2301,52848,42252,71397,7366,1837
"남자","경기도","　35~39","유배우",1620,55789,76795,157046,28267,6053
"남자","경기도","　40~44","미혼",2681,51596,25905,41392,4167,918
"남자","경기도","　40~44","유배우",2188,88246,82355,167718,36033,8812
"남자","경기도","　45~49","미혼",4467,54502,15165,24666,3341,854
"남자","경기도","　45~49","유배우",5153,147588,72683,153285,44165,10971
"남자","경기도","　50~54","미혼",5648,39136,6702,12620,1537,459
"남자","경기도","　50~54","유배우",10508,179479,55579,143280,31436,10512
"남자","경기도","　55~59","미혼",5214,21087,2299,5420,597,265
"남자","경기도","　55~59","유배우",27160,191721,43265,123047,25556,9099
"남자","경기도","　60~64","미혼",3341,9943,679,1782,311,142
"남자","경기도","　60~64","유배우",47628,181500,28346,77282,19370,7217
"남자","경기도","　65~69","미혼",1193,3218,128,754,106,67
"남자","경기도","　65~69","유배우",42543,105800,10541,39366,10553,4013
"남자","경기도","　70~74","미혼",619,771,39,249,28,3
"남자","경기도","　70~74","유배우",32312,61621,4965,29198,5801,2077
"남자","경기도","　75~79","미혼",218,299,26,80,19,5
"남자","경기도","　75~79","유배우",23924,34644,2618,22095,3667,1139
"남자","경기도","　80~84","미혼",37,60,1,53,6,21
"남자","경기도","　80~84","유배우",11291,16650,1371,13397,1976,635
"남자","경기도","　85세이상","미혼",34,38,1,14,1,1
"남자","경기도","　85세이상","유배우",4323,6409,738,5500,780,234
"남자","강원도","　15~19","미혼",5623,24538,2101,6061,3,6
"남자","강원도","　15~19","유배우",-,7,-,-,-,-
"남자","강원도","　20~24","미혼",170,9672,10099,31652,292,166
"남자","강원도","　20~24","유배우",38,196,138,424,97,94
"남자","강원도","　25~29","미혼",105,6807,8661,22726,1700,288
"남자","강원도","　25~29","유배우",51,1375,1450,2953,347,178
"남자","강원도","　30~34","미혼",152,4071,4504,13264,1138,272
"남자","강원도","　30~34","유배우",85,1987,3450,8099,1050,153
"남자","강원도","　35~39","미혼",385,4726,3926,6899,564,175
"남자","강원도","　35~39","유배우",189,4629,6943,12906,2148,409
"남자","강원도","　40~44","미혼",361,5499,2829,4377,362,86
"남자","강원도","　40~44","유배우",267,7780,8104,13945,2479,820
"남자","강원도","　45~49","미혼",943,7131,1748,3029,405,81
"남자","강원도","　45~49","유배우",754,16105,7488,13599,2787,974
"남자","강원도","　50~54","미혼",1114,5504,868,1886,120,51
"남자","강원도","　50~54","유배우",1852,21284,6830,14369,2581,749
"남자","강원도","　55~59","미혼",991,3532,413,917,143,18
"남자","강원도","　55~59","유배우",5025,22946,5329,13512,2927,845
"남자","강원도","　60~64","미혼",714,1993,129,320,66,24
"남자","강원도","　60~64","유배우",9959,26948,3861,8416,2296,1002
"남자","강원도","　65~69","미혼",241,614,28,62,23,6
"남자","강원도","　65~69","유배우",8101,15388,1570,4232,1845,588
"남자","강원도","　70~74","미혼",69,124,4,61,14,-
"남자","강원도","　70~74","유배우",5572,8492,691,2929,754,302
"남자","강원도","　75~79","미혼",41,49,6,21,6,-
"남자","강원도","　75~79","유배우",4615,5595,354,2138,415,176
"남자","강원도","　80~84","미혼",9,8,-,-,-,-
"남자","강원도","　80~84","유배우",2568,2980,278,1482,128,68
"남자","강원도","　85세이상","미혼",8,16,-,17,-,-
"남자","강원도","　85세이상","유배우",765,1165,107,480,42,28
"남자","충청북도","　15~19","미혼",5825,26861,2003,7172,1,-
"남자","충청북도","　15~19","유배우",-,6,-,4,-,-
"남자","충청북도","　20~24","미혼",262,11854,12750,32521,182,33
"남자","충청북도","　20~24","유배우",10,265,102,74,10,9
"남자","충청북도","　25~29","미혼",183,9745,13901,26861,1684,198
"남자","충청북도","　25~29","유배우",72,1668,1723,1678,99,48
"남자","충청북도","　30~34","미혼",218,5612,7328,14707,1215,246
"남자","충청북도","　30~34","유배우",61,3018,4816,8108,952,147
"남자","충청북도","　35~39","미혼",432,6260,4966,7473,579,182
"남자","충청북도","　35~39","유배우",256,6601,9136,13543,2381,551
"남자","충청북도","　40~44","미혼",618,5866,3296,4826,357,115
"남자","충청북도","　40~44","유배우",330,10495,9454,14703,2414,720
"남자","충청북도","　45~49","미혼",767,6958,1861,2873,268,112
"남자","충청북도","　45~49","유배우",928,19131,7852,13513,2877,1081
"남자","충청북도","　50~54","미혼",850,5189,884,1488,139,34
"남자","충청북도","　50~54","유배우",1745,24398,6720,14952,2675,1007
"남자","충청북도","　55~59","미혼",862,2993,271,739,67,19
"남자","충청북도","　55~59","유배우",5239,25889,5465,13332,2501,938
"남자","충청북도","　60~64","미혼",609,1571,93,279,43,5
"남자","충청북도","　60~64","유배우",9961,26183,3352,7915,2067,865
"남자","충청북도","　65~69","미혼",166,511,16,56,26,5
"남자","충청북도","　65~69","유배우",7652,14488,1495,4052,1427,462
"남자","충청북도","　70~74","미혼",65,75,3,28,4,-
"남자","충청북도","　70~74","유배우",5514,7773,621,2580,685,165
"남자","충청북도","　75~79","미혼",45,29,-,20,16,-
"남자","충청북도","　75~79","유배우",3976,4224,380,1806,356,160
"남자","충청북도","　80~84","미혼",4,12,6,2,-,-
"남자","충청북도","　80~84","유배우",1565,2394,212,1403,154,51
"남자","충청북도","　85세이상","미혼",4,2,-,2,-,-
"남자","충청북도","　85세이상","유배우",567,738,87,341,56,18
"남자","충청남도","　15~19","미혼",7859,36609,2925,7501,-,-
"남자","충청남도","　15~19","유배우",5,7,-,-,-,-
"남자","충청남도","　20~24","미혼",275,14935,14638,38073,238,5
